state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths,state_avg_income ,state_pop,state_pop_mil,positiveIncrease_per_mil,negativeIncrease_per_mil,totalTestResultsIncrease_per_mil,deathIncrease_per_mil,hospitalizedIncrease_per_mil
AL,Alabama,2020-06-04,19072.0,216227.0,,601.0,1929.0,,601.0,,357.0,11395.0,B,2020-06-04 00:00:00,2020-06-04T00:00:00Z,653.0,1929.0,,,,18766.0,651.0,2.0,221,3484,235299,3705,235299,0,29,,19072.0,653.0,27382.73741,4887871,4.8879,45.214,712.7848,757.9987,0.0,5.9331
AL,Alabama,2020-06-05,19387.0,220086.0,,582.0,1949.0,,603.0,,358.0,11395.0,B,2020-06-05 11:00:00,2020-06-05T11:00:00Z,676.0,1949.0,,,,19073.0,672.0,4.0,315,3859,239473,4174,239473,23,20,,19387.0,676.0,27382.73741,4887871,4.8879,64.4452,789.5053,853.9505,4.7055,4.0918
AL,Alabama,2020-06-06,20043.0,225601.0,,473.0,1993.0,,612.0,,363.0,11395.0,B,2020-06-06 11:00:00,2020-06-06T11:00:00Z,689.0,1993.0,,,,19709.0,685.0,4.0,656,5515,245644,6171,245644,13,44,,20043.0,689.0,27382.73741,4887871,4.8879,134.2098,1128.3031,1262.5129,2.6596,9.0019
AL,Alabama,2020-06-07,20500.0,239066.0,,518.0,2022.0,,615.0,,364.0,11395.0,B,2020-06-07 11:00:00,2020-06-07T11:00:00Z,692.0,2022.0,,,,20166.0,688.0,4.0,457,13465,259566,13922,259566,3,29,,20500.0,692.0,27382.73741,4887871,4.8879,93.4967,2754.7781,2848.2748,0.6138,5.9331
AL,Alabama,2020-06-08,20925.0,239066.0,,593.0,2054.0,,623.0,,371.0,11395.0,B,2020-06-08 11:00:00,2020-06-08T11:00:00Z,718.0,2054.0,,,,20590.0,714.0,4.0,425,0,259991,425,259991,26,32,,20925.0,718.0,27382.73741,4887871,4.8879,86.9499,0.0,86.9499,5.3193,6.5468
AL,Alabama,2020-06-09,21422.0,246317.0,,628.0,2087.0,,631.0,,375.0,11395.0,B,2020-06-09 11:00:00,2020-06-09T11:00:00Z,729.0,2087.0,,,,21071.0,725.0,4.0,497,7251,267739,7748,267739,11,33,,21422.0,729.0,27382.73741,4887871,4.8879,101.6803,1483.468,1585.1482,2.2505,6.7514
AL,Alabama,2020-06-10,21989.0,251068.0,,646.0,2129.0,,646.0,,378.0,13508.0,B,2020-06-10 11:00:00,2020-06-10T11:00:00Z,744.0,2129.0,,,,21626.0,739.0,5.0,567,4751,273057,5318,273057,15,42,,21989.0,744.0,27382.73741,4887871,4.8879,116.0014,971.9978,1087.9993,3.0688,8.5927
AL,Alabama,2020-06-11,22845.0,255981.0,,647.0,2165.0,,650.0,,380.0,13508.0,B,2020-06-11 11:00:00,2020-06-11T11:00:00Z,755.0,2165.0,,,,22474.0,750.0,5.0,856,4913,278826,5769,278826,11,36,,22845.0,755.0,27382.73741,4887871,4.8879,175.1274,1005.1411,1180.2685,2.2505,7.3652
AL,Alabama,2020-06-12,23710.0,262675.0,,624.0,2202.0,,658.0,,384.0,13508.0,B,2020-06-12 11:00:00,2020-06-12T11:00:00Z,769.0,2202.0,,,,23333.0,764.0,5.0,865,6694,286385,7559,286385,14,37,,23710.0,769.0,27382.73741,4887871,4.8879,176.9687,1369.5124,1546.4811,2.8642,7.5698
AL,Alabama,2020-06-13,24601.0,268651.0,,563.0,2241.0,,672.0,,395.0,13508.0,B,2020-06-13 11:00:00,2020-06-13T11:00:00Z,773.0,2241.0,,,,24221.0,768.0,5.0,891,5976,293252,6867,293252,4,39,,24601.0,773.0,27382.73741,4887871,4.8879,182.288,1222.6182,1404.9061,0.8184,7.9789
AL,Alabama,2020-06-14,25615.0,271840.0,,576.0,2255.0,,675.0,,395.0,13508.0,B,2020-06-14 11:00:00,2020-06-14T11:00:00Z,773.0,2255.0,,,,25235.0,768.0,5.0,1014,3189,297455,4203,297455,0,14,,25615.0,773.0,27382.73741,4887871,4.8879,207.4523,652.4313,859.8836,0.0,2.8642
AL,Alabama,2020-06-15,26272.0,276402.0,,641.0,2259.0,,676.0,,395.0,13508.0,B,2020-06-15 11:00:00,2020-06-15T11:00:00Z,774.0,2259.0,,,,25892.0,769.0,5.0,657,4562,302674,5219,302674,1,4,,26272.0,774.0,27382.73741,4887871,4.8879,134.4143,933.3307,1067.745,0.2046,0.8184
AL,Alabama,2020-06-16,26912.0,278512.0,,683.0,2315.0,,682.0,,399.0,13508.0,B,2020-06-16 11:00:00,2020-06-16T11:00:00Z,785.0,2315.0,,,,26524.0,779.0,6.0,640,2110,305424,2750,305424,11,56,,26912.0,785.0,27382.73741,4887871,4.8879,130.9364,431.6808,562.6171,2.2505,11.4569
AL,Alabama,2020-06-17,27312.0,283411.0,,688.0,2352.0,,687.0,,401.0,15974.0,B,2020-06-17 11:00:00,2020-06-17T11:00:00Z,790.0,2352.0,,,,26914.0,784.0,6.0,400,4899,310723,5299,310723,5,37,,27312.0,790.0,27382.73741,4887871,4.8879,81.8352,1002.2769,1084.1121,1.0229,7.5698
AL,Alabama,2020-06-18,28206.0,294328.0,,668.0,2373.0,,695.0,,405.0,15974.0,B,2020-06-18 11:00:00,2020-06-18T11:00:00Z,810.0,2373.0,,,,27796.0,801.0,9.0,894,10917,322534,11811,322534,20,21,,28206.0,810.0,27382.73741,4887871,4.8879,182.9017,2233.4877,2416.3895,4.0918,4.2963
AL,Alabama,2020-06-19,29002.0,302323.0,,650.0,2416.0,,710.0,,415.0,15974.0,B,2020-06-19 11:00:00,2020-06-19T11:00:00Z,822.0,2416.0,,,,28583.0,812.0,10.0,796,7995,331325,8791,331325,12,43,,29002.0,822.0,27382.73741,4887871,4.8879,162.8521,1635.6815,1798.5336,2.4551,8.7973
AL,Alabama,2020-06-20,29549.0,309974.0,,638.0,2443.0,,717.0,,418.0,15974.0,B,2020-06-20 11:00:00,2020-06-20T11:00:00Z,838.0,2443.0,,,,29126.0,828.0,10.0,547,7651,339523,8198,339523,16,27,,29549.0,838.0,27382.73741,4887871,4.8879,111.9097,1565.3032,1677.2128,3.2734,5.5239
AL,Alabama,2020-06-21,30021.0,314657.0,,625.0,2460.0,,721.0,,424.0,15974.0,B,2020-06-21 11:00:00,2020-06-21T11:00:00Z,839.0,2460.0,,,,29598.0,829.0,10.0,472,4683,344678,5155,344678,1,17,,30021.0,839.0,27382.73741,4887871,4.8879,96.5656,958.0858,1054.6514,0.2046,3.478
AL,Alabama,2020-06-22,30454.0,318656.0,,663.0,2471.0,,725.0,,424.0,15974.0,B,2020-06-22 11:00:00,2020-06-22T11:00:00Z,841.0,2471.0,,,,30031.0,831.0,10.0,433,3999,349110,4432,349110,2,11,,30454.0,841.0,27382.73741,4887871,4.8879,88.5866,818.1476,906.7342,0.4092,2.2505
AL,Alabama,2020-06-23,31097.0,322941.0,,681.0,2521.0,,737.0,,430.0,15974.0,B,2020-06-23 11:00:00,2020-06-23T11:00:00Z,864.0,2521.0,,,,30670.0,854.0,10.0,643,4285,354038,4928,354038,23,50,,31097.0,864.0,27382.73741,4887871,4.8879,131.5501,876.6598,1008.2099,4.7055,10.2294
AL,Alabama,2020-06-24,32064.0,326695.0,,683.0,2567.0,,749.0,,441.0,18866.0,B,2020-06-24 11:00:00,2020-06-24T11:00:00Z,891.0,2567.0,,,,31624.0,879.0,12.0,967,3754,358759,4721,358759,27,46,,32064.0,891.0,27382.73741,4887871,4.8879,197.8366,768.0235,965.8602,5.5239,9.4111
AL,Alabama,2020-06-25,33206.0,336252.0,,694.0,2612.0,,761.0,,447.0,18866.0,B,2020-06-25 11:00:00,2020-06-25T11:00:00Z,896.0,2612.0,,,,32753.0,880.0,16.0,1142,9557,369458,10699,369458,5,45,,33206.0,896.0,27382.73741,4887871,4.8879,233.6396,1955.248,2188.8876,1.0229,9.2065
AL,Alabama,2020-06-26,34183.0,344140.0,,668.0,2653.0,,772.0,,450.0,18866.0,B,2020-06-26 11:00:00,2020-06-26T11:00:00Z,907.0,2653.0,,,,33717.0,887.0,20.0,977,7888,378323,8865,378323,11,41,,34183.0,907.0,27382.73741,4887871,4.8879,199.8825,1613.7905,1813.6731,2.2505,8.3881
AL,Alabama,2020-06-27,35083.0,348943.0,,655.0,2697.0,,789.0,,453.0,18866.0,B,2020-06-27 11:00:00,2020-06-27T11:00:00Z,919.0,2697.0,,,,34605.0,898.0,21.0,900,4803,384026,5703,384026,12,44,,35083.0,919.0,27382.73741,4887871,4.8879,184.1292,982.6364,1166.7657,2.4551,9.0019
AL,Alabama,2020-06-28,35441.0,350839.0,,650.0,2703.0,,790.0,,454.0,18866.0,B,2020-06-28 11:00:00,2020-06-28T11:00:00Z,919.0,2703.0,,,,34964.0,898.0,21.0,358,1896,386280,2254,386280,0,6,,35441.0,919.0,27382.73741,4887871,4.8879,73.2425,387.8989,461.1415,0.0,1.2275
AL,Alabama,2020-06-29,37175.0,356118.0,,726.0,2725.0,,801.0,,457.0,18866.0,B,2020-06-29 11:00:00,2020-06-29T11:00:00Z,929.0,2725.0,,,,36682.0,905.0,24.0,1734,5279,393293,7013,393293,10,22,,37175.0,929.0,27382.73741,4887871,4.8879,354.7557,1080.0203,1434.776,2.0459,4.5009
AL,Alabama,2020-06-30,38045.0,368607.0,,775.0,2769.0,,806.0,,458.0,18866.0,B,2020-06-30 11:00:00,2020-06-30T11:00:00Z,950.0,2769.0,,,,37536.0,926.0,24.0,870,12489,406652,13359,406652,21,44,,38045.0,950.0,27382.73741,4887871,4.8879,177.9916,2555.1002,2733.0918,4.2963,9.0019
AL,Alabama,2020-07-01,38962.0,374991.0,,809.0,2803.0,,814.0,,464.0,18866.0,B,2020-07-01 11:00:00,2020-07-01T11:00:00Z,972.0,2803.0,,,,38442.0,947.0,25.0,917,6384,413953,7301,413953,22,34,,38962.0,972.0,27382.73741,4887871,4.8879,187.6072,1306.0901,1493.6974,4.5009,6.956
AL,Alabama,2020-07-02,40111.0,379617.0,,843.0,2835.0,,826.0,,468.0,22082.0,B,2020-07-02 11:00:00,2020-07-02T11:00:00Z,985.0,2835.0,,,,39604.0,961.0,24.0,1149,4626,419728,5775,419728,13,32,,40111.0,985.0,27382.73741,4887871,4.8879,235.0717,946.4243,1181.496,2.6596,6.5468
AL,Alabama,2020-07-03,41865.0,388766.0,,838.0,2883.0,,838.0,,474.0,22082.0,B,2020-07-03 11:00:00,2020-07-03T11:00:00Z,1006.0,2883.0,,,,41362.0,983.0,23.0,1754,9149,430631,10903,430631,21,48,,41865.0,1006.0,27382.73741,4887871,4.8879,358.8474,1871.7761,2230.6235,4.2963,9.8202
AL,Alabama,2020-07-04,42862.0,399226.0,,818.0,2906.0,,843.0,,473.0,22082.0,B,2020-07-04 11:00:00,2020-07-04T11:00:00Z,1007.0,2906.0,,,,42359.0,984.0,23.0,997,10460,442088,11457,442088,1,23,,42862.0,1007.0,27382.73741,4887871,4.8879,203.9743,2139.991,2343.9653,0.2046,4.7055
AL,Alabama,2020-07-05,43953.0,405933.0,,919.0,2909.0,,843.0,,473.0,22082.0,B,2020-07-05 11:00:00,2020-07-05T11:00:00Z,1007.0,2909.0,,,,43450.0,984.0,23.0,1091,6707,449886,7798,449886,0,3,,43953.0,1007.0,27382.73741,4887871,4.8879,223.2056,1372.1721,1595.3776,0.0,0.6138
AL,Alabama,2020-07-06,44878.0,410217.0,,1025.0,2914.0,,843.0,,473.0,22082.0,B,2020-07-06 11:00:00,2020-07-06T11:00:00Z,1007.0,2914.0,,,,44375.0,984.0,23.0,925,4284,455095,5209,455095,0,5,,44878.0,1007.0,27382.73741,4887871,4.8879,189.2439,876.4552,1065.6992,0.0,1.0229
AL,Alabama,2020-07-07,45785.0,415579.0,,1078.0,2961.0,,858.0,,479.0,22082.0,B,2020-07-07 11:00:00,2020-07-07T11:00:00Z,1033.0,2961.0,,,,45263.0,1007.0,26.0,907,5362,461364,6269,461364,26,47,,45785.0,1033.0,27382.73741,4887871,4.8879,185.5614,1097.0011,1282.5625,5.3193,9.6156
AL,Alabama,2020-07-08,46962.0,421330.0,,1116.0,3006.0,,871.0,,486.0,22082.0,B,2020-07-08 11:00:00,2020-07-08T11:00:00Z,1058.0,3006.0,,,,46424.0,1032.0,26.0,1177,5751,468292,6928,468292,25,45,,46962.0,1058.0,27382.73741,4887871,4.8879,240.8001,1176.5859,1417.386,5.1147,9.2065
AL,Alabama,2020-07-09,49174.0,421330.0,,1135.0,3039.0,,877.0,,490.0,25783.0,B,2020-07-09 11:00:00,2020-07-09T11:00:00Z,1068.0,3039.0,,,,48588.0,1042.0,26.0,2212,0,470504,2212,470504,10,33,,49174.0,1068.0,27382.73741,4887871,4.8879,452.5488,0.0,452.5488,2.0459,6.7514
AL,Alabama,2020-07-10,50508.0,441708.0,,1201.0,3089.0,,888.0,,493.0,25783.0,B,2020-07-10 11:00:00,2020-07-10T11:00:00Z,1104.0,3089.0,,,,49892.0,1077.0,27.0,1334,20378,492216,21712,492216,36,50,,50508.0,1104.0,27382.73741,4887871,4.8879,272.9205,4169.0953,4442.0158,7.3652,10.2294
AL,Alabama,2020-07-11,51947.0,450073.0,,1093.0,6745.0,,904.0,,496.0,25783.0,B,2020-07-10 11:00:00,2020-07-10T11:00:00Z,1114.0,6745.0,,,,51294.0,1086.0,28.0,1439,8365,502020,9804,502020,10,3656,,51947.0,1114.0,27382.73741,4887871,4.8879,294.4022,1711.379,2005.7812,2.0459,747.9739
AL,Alabama,2020-07-12,53587.0,457919.0,,1163.0,6745.0,,911.0,,503.0,25783.0,B,2020-07-12 11:00:00,2020-07-12T11:00:00Z,1121.0,6745.0,,,,52908.0,1093.0,28.0,1640,7846,511506,9486,511506,7,0,,53587.0,1121.0,27382.73741,4887871,4.8879,335.5244,1605.1978,1940.7222,1.4321,0.0
AL,Alabama,2020-07-13,55545.0,464059.0,,1335.0,6745.0,,919.0,,505.0,25783.0,B,2020-07-13 11:00:00,2020-07-13T11:00:00Z,1124.0,6745.0,,,,54768.0,1096.0,28.0,1958,6140,519604,8098,519604,3,0,,55545.0,1124.0,27382.73741,4887871,4.8879,400.5834,1256.1706,1656.754,0.6138,0.0
AL,Alabama,2020-07-14,57255.0,471834.0,,1362.0,7123.0,,931.0,,511.0,25783.0,B,2020-07-14 11:00:00,2020-07-14T11:00:00Z,1164.0,7123.0,,,,56441.0,1136.0,28.0,1710,7775,529089,9485,529089,40,378,,57255.0,1164.0,27382.73741,4887871,4.8879,349.8456,1590.6721,1940.5177,8.1835,77.3343
AL,Alabama,2020-07-15,59067.0,481982.0,,1332.0,7291.0,,941.0,,514.0,29736.0,B,2020-07-15 11:00:00,2020-07-15T11:00:00Z,1211.0,7291.0,540207.0,,,58225.0,1183.0,28.0,1812,10148,541049,11960,541049,47,168,,59067.0,1211.0,27382.73741,4887871,4.8879,370.7135,2076.1595,2446.8731,9.6156,34.3708
AL,Alabama,2020-07-16,61088.0,490021.0,,1395.0,7584.0,,950.0,,516.0,29736.0,B,2020-07-16 11:00:00,2020-07-16T11:00:00Z,1230.0,7584.0,550179.0,,,60158.0,1200.0,30.0,2021,8039,551109,10060,551109,19,293,,61088.0,1230.0,27382.73741,4887871,4.8879,413.4725,1644.6833,2058.1558,3.8872,59.9443
AL,Alabama,2020-07-17,63091.0,500024.0,,1433.0,7584.0,,967.0,,521.0,29736.0,B,2020-07-17 11:00:00,2020-07-17T11:00:00Z,1265.0,7584.0,562135.0,,,62111.0,1232.0,33.0,2003,10003,563115,12006,563115,35,0,,63091.0,1265.0,27382.73741,4887871,4.8879,409.7899,2046.4943,2456.2841,7.1606,0.0
AL,Alabama,2020-07-18,65234.0,509261.0,,1463.0,7782.0,,982.0,,524.0,29736.0,B,2020-07-18 11:00:00,2020-07-18T11:00:00Z,1286.0,7782.0,573441.0,,,64180.0,1253.0,33.0,2143,9237,574495,11380,574495,21,198,,65234.0,1286.0,27382.73741,4887871,4.8879,438.4322,1889.7798,2328.212,4.2963,40.5084
AL,Alabama,2020-07-19,67011.0,518522.0,,1524.0,7782.0,,988.0,,526.0,29736.0,B,2020-07-18 11:00:00,2020-07-18T11:00:00Z,1287.0,7782.0,584387.0,,,65865.0,1254.0,33.0,1777,9261,585533,11038,585533,1,0,,67011.0,1287.0,27382.73741,4887871,4.8879,363.553,1894.6899,2258.2429,0.2046,0.0
AL,Alabama,2020-07-20,68891.0,524897.0,,1571.0,8368.0,,994.0,,528.0,29736.0,B,2020-07-20 11:00:00,2020-07-20T11:00:00Z,1291.0,8368.0,592608.0,,,67711.0,1257.0,34.0,1880,6375,593788,8255,593788,4,586,,68891.0,1291.0,27382.73741,4887871,4.8879,384.6255,1304.2488,1688.8744,0.8184,119.8886
AL,Alabama,2020-07-21,70358.0,530023.0,,1547.0,8538.0,,1009.0,,535.0,29736.0,B,2020-07-21 11:00:00,2020-07-21T11:00:00Z,1303.0,8538.0,599098.0,,,69075.0,1268.0,35.0,1467,5126,600381,6593,600381,12,170,,70358.0,1303.0,27382.73741,4887871,4.8879,300.1307,1048.7183,1348.849,2.4551,34.78
AL,Alabama,2020-07-22,71813.0,537675.0,,1547.0,8538.0,,1018.0,,540.0,29736.0,B,2020-07-22 11:00:00,2020-07-22T11:00:00Z,1364.0,8538.0,608088.0,,,70413.0,1325.0,39.0,1455,7652,609488,9107,609488,61,0,,71813.0,1364.0,27382.73741,4887871,4.8879,297.6756,1565.5078,1863.1834,12.4799,0.0
AL,Alabama,2020-07-23,74212.0,545315.0,,1547.0,8995.0,,1043.0,,553.0,32510.0,B,2020-07-23 11:00:00,2020-07-23T11:00:00Z,1397.0,8995.0,618011.0,,,72696.0,1357.0,40.0,2399,7640,619527,10039,619527,33,457,,74212.0,1397.0,27382.73741,4887871,4.8879,490.8067,1563.0527,2053.8594,6.7514,93.4967
AL,Alabama,2020-07-24,76005.0,552979.0,,1570.0,9157.0,,1058.0,,565.0,32510.0,B,2020-07-24 11:00:00,2020-07-24T11:00:00Z,1438.0,9157.0,627344.0,,,74365.0,1395.0,43.0,1793,7664,628984,9457,628984,41,162,,76005.0,1438.0,27382.73741,4887871,4.8879,366.8264,1567.9628,1934.7892,8.3881,33.1433
AL,Alabama,2020-07-25,78130.0,563481.0,,1425.0,9157.0,,1069.0,,567.0,32510.0,B,2020-07-25 11:00:00,2020-07-25T11:00:00Z,1456.0,9157.0,639795.0,,,76314.0,1413.0,43.0,2125,10502,641611,12627,641611,18,0,,78130.0,1456.0,27382.73741,4887871,4.8879,434.7496,2148.5837,2583.3333,3.6826,0.0
AK,Alaska,2020-03-06,0.0,8.0,1.0,,,,,,,,,,,0.0,,8.0,,,0.0,,,0,0,8,0,8,0,0,,,,35433.395469999996,737438,0.7374,0.0,0.0,0.0,0.0,0.0
AK,Alaska,2020-03-07,0.0,12.0,2.0,,,,,,,,,,,0.0,,12.0,,,0.0,,,0,4,12,4,12,0,0,,,,35433.395469999996,737438,0.7374,0.0,5.4242,5.4242,0.0,0.0
AK,Alaska,2020-03-08,0.0,14.0,6.0,,,,,,,,,,,0.0,,14.0,,,0.0,,,0,2,14,2,14,0,0,,,,35433.395469999996,737438,0.7374,0.0,2.7121,2.7121,0.0,0.0
AK,Alaska,2020-03-09,0.0,23.0,9.0,,,,,,,,,,,0.0,,23.0,,,0.0,,,0,9,23,9,23,0,0,,,,35433.395469999996,737438,0.7374,0.0,12.2044,12.2044,0.0,0.0
AK,Alaska,2020-03-10,0.0,23.0,9.0,,,,,,,,,,,0.0,,23.0,,,0.0,,,0,0,23,0,23,0,0,,,,35433.395469999996,737438,0.7374,0.0,0.0,0.0,0.0,0.0
AK,Alaska,2020-03-11,0.0,46.0,14.0,,,,,,,,,,,0.0,,46.0,,,0.0,,,0,23,46,23,46,0,0,,,,35433.395469999996,737438,0.7374,0.0,31.1891,31.1891,0.0,0.0
AK,Alaska,2020-03-12,0.0,46.0,14.0,,,,,,,,,2020-03-11 16:30:00,2020-03-11T16:30:00Z,0.0,,46.0,,,0.0,,,0,0,46,0,46,0,0,,1.0,0.0,35433.395469999996,737438,0.7374,0.0,0.0,0.0,0.0,0.0
AK,Alaska,2020-03-13,1.0,59.0,,,,,,,,,,2020-03-13 00:00:00,2020-03-13T00:00:00Z,0.0,,60.0,,,1.0,,,1,13,60,14,60,0,0,,1.0,0.0,35433.395469999996,737438,0.7374,1.356,17.6286,18.9846,0.0,0.0
AK,Alaska,2020-03-14,1.0,143.0,,,,,,,,,,2020-03-13 16:30:00,2020-03-13T16:30:00Z,0.0,,144.0,,,1.0,,,0,84,144,84,144,0,0,,1.0,0.0,35433.395469999996,737438,0.7374,0.0,113.9079,113.9079,0.0,0.0
AK,Alaska,2020-03-15,1.0,143.0,,,,,,,,,,2020-03-13 16:30:00,2020-03-13T16:30:00Z,0.0,,144.0,,,1.0,,,0,0,144,0,144,0,0,,1.0,0.0,35433.395469999996,737438,0.7374,0.0,0.0,0.0,0.0,0.0
AK,Alaska,2020-03-16,1.0,143.0,,,,,,,,,,2020-03-16 15:06:00,2020-03-16T15:06:00Z,0.0,,144.0,,,1.0,,,0,0,144,0,144,0,0,,3.0,0.0,35433.395469999996,737438,0.7374,0.0,0.0,0.0,0.0,0.0
AK,Alaska,2020-03-17,3.0,334.0,,,,,,,,,,2020-03-17 00:01:00,2020-03-17T00:01:00Z,0.0,,337.0,,,3.0,,,2,191,337,193,337,0,0,,6.0,0.0,35433.395469999996,737438,0.7374,2.7121,259.0048,261.7169,0.0,0.0
AK,Alaska,2020-03-18,6.0,406.0,,,,,,,,,,2020-03-17 23:00:00,2020-03-17T23:00:00Z,0.0,,412.0,,,6.0,,,3,72,412,75,412,0,0,,9.0,0.0,35433.395469999996,737438,0.7374,4.0681,97.6353,101.7035,0.0,0.0
AK,Alaska,2020-03-19,6.0,432.0,,,,,,,,,,2020-03-18 16:30:00,2020-03-18T16:30:00Z,0.0,,438.0,,,6.0,,,0,26,438,26,438,0,0,,12.0,0.0,35433.395469999996,737438,0.7374,0.0,35.2572,35.2572,0.0,0.0
AK,Alaska,2020-03-20,12.0,686.0,,,,,,,,,,2020-03-20 16:30:00,2020-03-20T16:30:00Z,0.0,,698.0,,,12.0,,,6,254,698,260,698,0,0,,14.0,0.0,35433.395469999996,737438,0.7374,8.1363,344.4357,352.572,0.0,0.0
AK,Alaska,2020-03-21,14.0,758.0,,,0.0,,,,,,,2020-03-21 16:30:00,2020-03-21T16:30:00Z,0.0,0.0,772.0,,,14.0,,,2,72,772,74,772,0,0,,21.0,0.0,35433.395469999996,737438,0.7374,2.7121,97.6353,100.3474,0.0,0.0
AK,Alaska,2020-03-22,22.0,946.0,,,0.0,,,,,,,2020-03-21 16:30:00,2020-03-21T16:30:00Z,0.0,0.0,968.0,,,22.0,,,8,188,968,196,968,0,0,,22.0,0.0,35433.395469999996,737438,0.7374,10.8484,254.9367,265.7851,0.0,0.0
AK,Alaska,2020-03-23,22.0,946.0,,,0.0,,,,,,A,2020-03-21 16:30:00,2020-03-21T16:30:00Z,0.0,0.0,968.0,,,22.0,,,0,0,968,0,968,0,0,,36.0,0.0,35433.395469999996,737438,0.7374,0.0,0.0,0.0,0.0,0.0
AK,Alaska,2020-03-24,36.0,986.0,,,0.0,,,,,,A,2020-03-23 19:00:00,2020-03-23T19:00:00Z,0.0,0.0,1022.0,,,36.0,,,14,40,1022,54,1022,0,0,,42.0,0.0,35433.395469999996,737438,0.7374,18.9846,54.2418,73.2265,0.0,0.0
AK,Alaska,2020-03-25,42.0,1649.0,,,1.0,,,,,,A,2020-03-24 21:00:00,2020-03-24T21:00:00Z,1.0,1.0,1691.0,,,42.0,,,6,663,1691,669,1691,1,1,,59.0,0.0,35433.395469999996,737438,0.7374,8.1363,899.0586,907.1949,1.356,1.356
AK,Alaska,2020-03-26,59.0,1801.0,,,3.0,,,,,,A,2020-03-25 21:00:00,2020-03-25T21:00:00Z,1.0,3.0,1860.0,,,59.0,,,17,152,1860,169,1860,0,2,,69.0,0.0,35433.395469999996,737438,0.7374,23.0528,206.119,229.1718,0.0,2.7121
AK,Alaska,2020-03-27,69.0,2319.0,13.0,,3.0,,,,,,A,2020-03-26 21:00:00,2020-03-26T21:00:00Z,1.0,3.0,2388.0,,,69.0,,,10,518,2388,528,2388,0,0,,85.0,1.0,35433.395469999996,737438,0.7374,13.5605,702.4319,715.9924,0.0,0.0
AK,Alaska,2020-03-28,85.0,2836.0,,,5.0,,,,,,A,2020-03-27 19:00:00,2020-03-27T19:00:00Z,2.0,5.0,2921.0,,,85.0,,,16,517,2921,533,2921,1,2,,102.0,1.0,35433.395469999996,737438,0.7374,21.6967,701.0759,722.7726,1.356,2.7121
AK,Alaska,2020-03-29,102.0,3232.0,,,6.0,,,,,,A,2020-03-28 19:00:00,2020-03-28T19:00:00Z,2.0,6.0,3334.0,,,102.0,,,17,396,3334,413,3334,0,1,,114.0,2.0,35433.395469999996,737438,0.7374,23.0528,536.9943,560.0471,0.0,1.356
AK,Alaska,2020-03-30,114.0,3540.0,,,7.0,,,,,,A,2020-03-29 19:00:00,2020-03-29T19:00:00Z,3.0,7.0,3654.0,,,114.0,,,12,308,3654,320,3654,1,1,,120.0,2.0,35433.395469999996,737438,0.7374,16.2726,417.6622,433.9348,1.356,1.356
AK,Alaska,2020-03-31,119.0,3594.0,,,7.0,,,,,,A,2020-03-30 19:00:00,2020-03-30T19:00:00Z,3.0,7.0,3713.0,,,119.0,,,5,54,3713,59,3713,0,0,,133.0,2.0,35433.395469999996,737438,0.7374,6.7802,73.2265,80.0067,0.0,0.0
AK,Alaska,2020-04-01,133.0,4470.0,,,9.0,,,,,,A,2020-03-31 19:00:00,2020-03-31T19:00:00Z,3.0,9.0,4603.0,,,133.0,,,14,876,4603,890,4603,0,2,,143.0,2.0,35433.395469999996,737438,0.7374,18.9846,1187.8965,1206.8811,0.0,2.7121
AK,Alaska,2020-04-02,143.0,4879.0,,,9.0,,,,,,A,2020-04-01 21:00:00,2020-04-01T21:00:00Z,3.0,9.0,5022.0,,,143.0,,,10,409,5022,419,5022,0,0,,146.0,2.0,35433.395469999996,737438,0.7374,13.5605,554.6229,568.1834,0.0,0.0
AK,Alaska,2020-04-03,157.0,5859.0,,,15.0,,,,,,A,2020-04-03 16:00:00,2020-04-03T16:00:00Z,3.0,15.0,6016.0,,,157.0,,,14,980,6016,994,6016,0,6,,156.0,2.0,35433.395469999996,737438,0.7374,18.9846,1328.9253,1347.9099,0.0,8.1363
AK,Alaska,2020-04-04,171.0,5869.0,,,16.0,,,,,,A,2020-04-04 16:00:00,2020-04-04T16:00:00Z,5.0,16.0,6040.0,,,171.0,,,14,10,6040,24,6040,2,1,,169.0,3.0,35433.395469999996,737438,0.7374,18.9846,13.5605,32.5451,2.7121,1.356
AK,Alaska,2020-04-05,185.0,6099.0,,,20.0,,,,,,A,2020-04-05 00:00:00,2020-04-05T00:00:00Z,6.0,20.0,6284.0,,,185.0,,,14,230,6284,244,6284,1,4,,183.0,4.0,35433.395469999996,737438,0.7374,18.9846,311.8906,330.8753,1.356,5.4242
AK,Alaska,2020-04-06,191.0,6692.0,,,23.0,,,,,,A,2020-04-06 14:45:00,2020-04-06T14:45:00Z,6.0,23.0,6883.0,,,191.0,,,6,593,6883,599,6883,0,3,,189.0,4.0,35433.395469999996,737438,0.7374,8.1363,804.1354,812.2717,0.0,4.0681
